"Player_name","Year","Level","T","PA","AB","AVG","HR","SLG","OBP","Kpct","BBpct","HRpct","BABIP","wOBA","BABIP_denom","wOBA_denom"
"飛雄馬",2013,"Farm","DB",210,188,0.255,6,0.394,0.319,21.9,6.67,2.86,0.307,0.314,137,207
"福田　岳洋",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤江　均",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"細山田　武史",2013,"Farm","DB",9,9,0.333,1,0.667,0.333,11.1,0,11.11,0.286,0.422,7,9
"眞下　貴之",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"松本　啓二朗",2013,"Farm","DB",124,108,0.269,1,0.361,0.358,10.5,9.68,0.81,0.298,0.324,94,123
"宮崎　敏郎",2013,"Farm","DB",259,236,0.343,7,0.492,0.398,5.8,7.72,2.7,0.344,0.387,215,259
"モーガン",2013,"Farm","DB",27,22,0.318,0,0.318,0.444,22.2,14.81,0,0.438,0.341,16,26
"モスカテル",2013,"Farm","DB",32,29,0.207,0,0.207,0.281,28.1,6.25,0,0.3,0.228,20,32
"森本　稀哲",2013,"Farm","DB",198,177,0.266,6,0.469,0.343,21.7,9.09,3.03,0.32,0.354,128,196
"山口　俊",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"山崎　憲晴",2013,"Farm","DB",10,8,0.125,1,0.5,0.125,20,0,10,0,0.258,5,8
"吉川　輝昭",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"ラミレス",2013,"Farm","DB",100,93,0.301,3,0.473,0.34,10,4,3,0.309,0.349,81,99
"渡辺　直人",2013,"Farm","DB",93,77,0.156,0,0.221,0.29,10.8,16.13,0,0.176,0.248,68,93
"渡邊　雄貴",2013,"Farm","DB",128,114,0.158,2,0.228,0.213,26.6,4.69,1.56,0.205,0.201,78,122
"王　溢正",2013,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"阿部　俊人",2013,"Farm","E",59,50,0.16,0,0.2,0.271,16.9,11.86,0,0.195,0.226,41,59
"井坂　亮平",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"伊志嶺　忠",2013,"Farm","E",96,82,0.268,1,0.329,0.33,13.5,6.25,1.04,0.304,0.294,69,91
"井上　雄介",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"岩崎　達郎",2013,"Farm","E",68,56,0.304,1,0.429,0.371,10.3,8.82,1.47,0.333,0.352,48,62
"上園　啓史",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"榎本　葵",2013,"Farm","E",315,290,0.29,8,0.438,0.327,10.8,4.76,2.54,0.304,0.333,250,309
"大塚　尚仁",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"岡島　豪郎",2013,"Farm","E",63,59,0.305,0,0.339,0.339,9.5,4.76,0,0.34,0.3,53,62
"小山　桂司",2013,"Farm","E",79,67,0.194,0,0.194,0.299,15.2,12.66,0,0.236,0.236,55,77
"柿澤　貴裕",2013,"Farm","E",57,42,0.167,1,0.262,0.364,24.6,21.05,1.75,0.222,0.305,27,55
"片山　博視",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　大輔",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　貴大",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"金刃　憲人",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"釜田　佳直",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"辛島　航",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"川井　貴志",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"川口　隼人",2013,"Farm","E",93,85,0.259,3,0.424,0.297,16.1,5.38,3.23,0.279,0.312,68,91
"河田　寿司",2013,"Farm","E",280,240,0.254,3,0.338,0.354,12.5,12.86,1.07,0.284,0.313,204,279
"勧野　甲輝",2013,"Farm","E",46,40,0.25,1,0.425,0.333,17.4,10.87,2.17,0.29,0.336,31,45
"菊池　保則",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"北川　倫太郎",2013,"Farm","E",177,155,0.232,3,0.335,0.324,18.1,6.21,1.69,0.275,0.3,120,176
"木村　謙吾",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"銀次",2013,"Farm","E",21,17,0.471,0,0.529,0.524,4.8,14.29,0,0.471,0.451,17,21
"小斉　祐輔",2013,"Farm","E",295,253,0.3,9,0.482,0.381,11.5,11.53,3.05,0.312,0.375,215,294
"小関　翔太",2013,"Farm","E",126,111,0.252,2,0.36,0.314,7.1,5.56,1.59,0.26,0.301,100,121
"斎藤　隆",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"定岡　卓摩",2013,"Farm","E",263,228,0.215,7,0.355,0.301,20.2,7.98,2.66,0.25,0.295,168,256
"塩見　貴洋",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"島井　寛仁",2013,"Farm","E",28,24,0.125,0,0.125,0.192,14.3,7.14,0,0.15,0.153,20,26
"島内　宏明",2013,"Farm","E",60,49,0.347,0,0.449,0.439,5,13.33,0,0.37,0.396,46,57
"下妻　貴寛",2013,"Farm","E",61,59,0.169,0,0.186,0.167,23,0,0,0.217,0.152,46,60
"神保　貴宏",2013,"Farm","E",210,173,0.272,3,0.387,0.342,14.8,7.62,1.43,0.314,0.325,140,193
"ダックワース",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"高須　洋介",2013,"Farm","E",141,123,0.317,1,0.398,0.384,5.7,9.93,0.71,0.33,0.347,115,138
"高堀　和也",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"土屋　朋弘",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"鉄平",2013,"Farm","E",207,183,0.295,4,0.415,0.353,10.1,7.25,1.93,0.314,0.337,159,200
"戸村　健次",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"永井　怜",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"中川　大志",2013,"Farm","E",418,380,0.303,15,0.479,0.357,18.9,7.18,3.59,0.346,0.363,289,417
"仲澤　広基",2013,"Farm","E",161,134,0.216,2,0.276,0.316,8.7,9.94,1.24,0.227,0.274,119,155
"中島　俊哉",2013,"Farm","E",52,45,0.267,1,0.422,0.346,11.5,7.69,1.92,0.282,0.339,39,52
"西田　哲朗",2013,"Farm","E",79,64,0.375,3,0.578,0.44,13.9,8.86,3.8,0.404,0.433,52,75
"西村　弥",2013,"Farm","E",8,7,0.429,0,0.429,0.5,12.5,12.5,0,0.5,0.411,6,8
"ハウザー",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"橋本　義隆",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"長谷部　康平",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"聖澤　諒",2013,"Farm","E",15,15,0.067,0,0.067,0.067,13.3,0,0,0.077,0.058,13,15
"福山　博之",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤原　紘通",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"ポロ",2013,"Farm","E",49,44,0.227,1,0.295,0.277,8.2,2.04,2.04,0.231,0.255,39,47
"星野　智樹",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"牧田　明久",2013,"Farm","E",70,64,0.281,3,0.5,0.343,7.1,5.71,4.29,0.268,0.367,56,70
"枡田　慎太郎",2013,"Farm","E",139,122,0.295,5,0.475,0.374,22.3,9.35,3.6,0.356,0.371,87,139
"美馬　学",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"宮川　将",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"三好　匠",2013,"Farm","E",229,198,0.273,4,0.389,0.344,12.2,8.3,1.75,0.299,0.326,167,221
"武藤　好貴",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"森　雄大",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"森山　周",2013,"Farm","E",3,3,0,0,0,0,0,0,0,0,0,3,3
"山本　大明",2013,"Farm","E",105,95,0.263,1,0.326,0.327,11.4,5.71,0.95,0.293,0.294,82,104
"ラズナー",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"ララ",2013,"Farm","E",51,42,0.19,0,0.286,0.333,27.5,15.69,0,0.286,0.294,28,51
"レイ",2013,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"赤田　将吾",2013,"Farm","F",108,96,0.24,1,0.292,0.299,7.4,8.33,0.93,0.247,0.264,89,107
"浅沼　寿紀",2013,"Farm","F",116,104,0.202,1,0.25,0.265,30.2,7.76,0.86,0.294,0.235,68,113
"新垣　勇人",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"荒張　裕司",2013,"Farm","F",98,84,0.202,3,0.357,0.299,17.3,6.12,3.06,0.215,0.296,65,97
"飯山　裕志",2013,"Farm","F",115,93,0.28,0,0.312,0.38,15.7,11.3,0,0.347,0.318,75,108
"石井　裕也",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"石川　慎吾",2013,"Farm","F",458,425,0.299,14,0.464,0.341,17.9,3.93,3.06,0.341,0.35,331,455
"糸数　敬作",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"稲葉　篤紀",2013,"Farm","F",21,18,0.389,1,0.611,0.476,9.5,14.29,4.76,0.4,0.455,15,20
"乾　真大",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"岩舘　学",2013,"Farm","F",86,75,0.133,2,0.24,0.214,15.1,8.14,2.33,0.131,0.209,61,84
"ウルフ",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"植村　祐介",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"鵜久森　淳志",2013,"Farm","F",236,213,0.23,5,0.319,0.297,12.3,8.9,2.12,0.243,0.275,181,236
"宇佐美　塁大",2013,"Farm","F",220,192,0.13,0,0.167,0.222,27.3,8.64,0,0.188,0.19,133,216
"上沢　直之",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"運天　ジョン・クレイトン",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"榎下　陽大",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"大嶋　匠",2013,"Farm","F",125,114,0.202,2,0.289,0.266,24.8,5.6,1.6,0.259,0.252,81,124
"大谷　翔平",2013,"Farm","F",10,10,0.1,0,0.2,0.1,30,0,0,0.143,0.133,7,10
"大塚　豊",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"大野　奨太",2013,"Farm","F",4,3,0.333,0,0.333,0.5,0,25,0,0.333,0.389,3,4
"大引　啓次",2013,"Farm","F",9,6,0.333,0,0.5,0.556,11.1,33.33,0,0.4,0.475,5,9
"尾崎　匡哉",2013,"Farm","F",233,202,0.322,4,0.431,0.398,15.5,9.01,1.72,0.372,0.366,164,231
"鍵谷　陽平",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　政義",2013,"Farm","F",217,181,0.221,0,0.254,0.309,15.7,10.6,0,0.268,0.261,149,207
"金子　誠",2013,"Farm","F",91,82,0.268,1,0.354,0.333,22,5.49,1.1,0.344,0.308,61,90
"河野　秀数",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"木佐貫　洋",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"北　篤",2013,"Farm","F",132,126,0.206,6,0.357,0.242,33.3,3.03,4.55,0.263,0.261,76,132
"ケッペル",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"近藤　健介",2013,"Farm","F",227,200,0.355,5,0.515,0.429,11.5,10.57,2.2,0.391,0.413,169,226
"齊藤　勝",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"斎藤　佑樹",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"榊原　諒",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"佐藤　賢治",2013,"Farm","F",246,219,0.301,5,0.447,0.359,20.3,8.13,2.03,0.363,0.352,168,245
"杉谷　拳士",2013,"Farm","F",221,194,0.242,5,0.366,0.319,14,8.6,2.26,0.266,0.307,158,216
"武田　勝",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"多田野　数人",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"谷口　雄也",2013,"Farm","F",395,343,0.28,5,0.376,0.349,21.8,9.11,1.27,0.357,0.32,255,382
"谷元　圭介",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"鶴岡　慎也",2013,"Farm","F",2,2,0.5,0,0.5,0.5,0,0,0,0.5,0.432,2,2
"トーマス",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"中島　卓也",2013,"Farm","F",14,12,0.083,0,0.083,0.214,14.3,14.29,0,0.1,0.161,10,14
"中村　勝",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"二岡　智宏",2013,"Farm","F",17,17,0.294,0,0.353,0.294,11.8,0,0,0.333,0.282,15,17
"西川　遥輝",2013,"Farm","F",37,36,0.306,0,0.389,0.324,24.3,2.7,0,0.407,0.314,27,37
"根本　朋久",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"ホフパワー",2013,"Farm","F",13,12,0.5,1,0.75,0.538,7.7,0,7.69,0.5,0.548,10,13
"松本　剛",2013,"Farm","F",255,228,0.254,3,0.351,0.321,9,8.63,1.18,0.271,0.3,203,252
"宮西　尚生",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"村田　和哉",2013,"Farm","F",140,120,0.283,0,0.325,0.363,15,8.57,0,0.343,0.312,99,135
"モルケン",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"森内　壽春",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"森本　龍弥",2013,"Farm","F",322,301,0.13,1,0.153,0.162,28.9,3.42,0.31,0.183,0.144,208,314
"屋宜　照悟",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"矢貫　俊之",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉川　光夫",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"若竹　竜士",2013,"Farm","F",0,0,0,0,0,0,0,0,0,0,0,0,0
"アコスタ",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"青木　高広",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"阿南　徹",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"雨宮　敬",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"石井　義人",2013,"Farm","G",29,28,0.286,0,0.321,0.31,17.2,3.45,0,0.348,0.279,23,29
"一岡　竜司",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"市川　友也",2013,"Farm","G",63,56,0.232,1,0.321,0.283,14.3,4.76,1.59,0.261,0.27,46,60
"井野　卓",2013,"Farm","G",60,51,0.333,0,0.451,0.417,11.7,13.33,0,0.378,0.384,45,60
"今村　信貴",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"隠善　智也",2013,"Farm","G",202,193,0.295,2,0.415,0.323,11.9,3.47,0.99,0.329,0.324,167,201
"江柄子　裕樹",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"大田　泰示",2013,"Farm","G",283,257,0.272,13,0.479,0.332,23.7,7.77,4.59,0.318,0.351,179,283
"大累　進",2013,"Farm","G",250,219,0.247,0,0.274,0.279,18.8,2.8,0,0.309,0.246,175,233
"小笠原　道大",2013,"Farm","G",100,92,0.239,2,0.315,0.28,25,5,2,0.299,0.261,67,100
"荻野　貴幸",2013,"Farm","G",31,27,0.222,0,0.222,0.276,12.9,6.45,0,0.261,0.227,23,29
"越智　大祐",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"小野　淳平",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"笠原　将生",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"加治前　竜一",2013,"Farm","G",234,203,0.246,4,0.36,0.333,9.8,11.54,1.71,0.257,0.31,179,234
"香月　良太",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　健",2013,"Farm","G",63,58,0.276,2,0.431,0.3,17.5,3.17,3.17,0.311,0.317,45,60
"亀井　善行",2013,"Farm","G",96,85,0.247,2,0.365,0.333,9.4,11.46,2.08,0.257,0.313,74,96
"河野　元貴",2013,"Farm","G",95,87,0.31,3,0.471,0.348,24.2,5.26,3.16,0.393,0.356,61,92
"鬼屋敷　正人",2013,"Farm","G",131,118,0.161,2,0.246,0.194,19.1,2.29,1.53,0.185,0.196,92,124
"久保　裕也",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"公文　克彦",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"小山　雄輝",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"坂口　真規",2013,"Farm","G",387,322,0.289,11,0.425,0.403,23.3,15.25,2.84,0.368,0.368,223,387
"柴田　章吾",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"鈴木　尚広",2013,"Farm","G",18,17,0.059,0,0.118,0.111,5.6,5.56,0,0.062,0.113,16,18
"須永　英輝",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"高木　京介",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"高木　康成",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"高口　隆行",2013,"Farm","G",103,89,0.191,1,0.27,0.273,22.3,6.8,0.97,0.246,0.251,65,99
"高橋　洸",2013,"Farm","G",50,47,0.17,0,0.191,0.2,40,4,0,0.286,0.175,28,50
"高橋　由伸",2013,"Farm","G",21,17,0.294,1,0.471,0.429,23.8,19.05,4.76,0.364,0.395,11,21
"立岡　宗一郎",2013,"Farm","G",135,123,0.293,0,0.374,0.343,12.6,5.19,0,0.336,0.319,107,134
"田中　太一",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"谷　佳知",2013,"Farm","G",75,68,0.324,1,0.426,0.373,9.3,8,1.33,0.344,0.35,61,75
"田原　啓吾",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"田原　誠次",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"辻　東倫",2013,"Farm","G",236,221,0.213,0,0.249,0.249,17.4,2.97,0,0.26,0.224,181,233
"土田　瑞起",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"寺内　崇幸",2013,"Farm","G",4,3,0.333,0,0.667,0.5,0,25,0,0.333,0.506,3,4
"中井　大介",2013,"Farm","G",153,139,0.338,3,0.482,0.379,11.8,6.54,1.96,0.364,0.373,121,153
"野間口　貴彦",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"橋本　到",2013,"Farm","G",340,303,0.327,6,0.465,0.389,17.9,7.94,1.76,0.394,0.376,236,334
"福田　聡志",2013,"Farm","G",2,2,0,0,0,0,0,0,0,0,0,2,2
"藤村　大介",2013,"Farm","G",297,265,0.279,1,0.351,0.342,13.5,7.07,0.34,0.324,0.31,225,292
"古城　茂幸",2013,"Farm","G",32,30,0.2,0,0.233,0.226,18.8,3.12,0,0.25,0.205,24,31
"ボウカー",2013,"Farm","G",7,7,0.286,0,0.429,0.286,42.9,0,0,0.5,0.314,4,7
"ホールトン",2013,"Farm","G",2,2,0.5,0,0.5,0.5,0,0,0,0.5,0.432,2,2
"星野　真澄",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"松冨　倫",2013,"Farm","G",3,3,0,0,0,0,33.3,0,0,0,0,2,3
"松本　哲也",2013,"Farm","G",101,93,0.323,1,0.398,0.36,10.9,5.94,0.99,0.354,0.331,82,100
"丸毛　謙一",2013,"Farm","G",226,203,0.197,6,0.33,0.267,31,6.64,2.65,0.264,0.267,129,225
"宮國　椋丞",2013,"Farm","G",3,2,0,0,0,0,33.3,0,0,0,0,1,2
"森　和樹",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"横川　史学",2013,"Farm","G",191,175,0.223,4,0.326,0.283,16.2,5.76,2.09,0.248,0.272,141,191
"芳川　庸",2013,"Farm","G",3,3,0.333,0,0.333,0.333,33.3,0,0,0.5,0.288,2,3
"林　イー豪",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"ロペス",2013,"Farm","G",9,8,0.375,1,0.75,0.444,22.2,11.11,11.11,0.4,0.499,5,9
"脇谷　亮太",2013,"Farm","G",206,180,0.289,1,0.383,0.368,12.1,10.68,0.49,0.329,0.337,155,204
"和田　凌太",2013,"Farm","G",75,69,0.145,1,0.217,0.203,20,6.67,1.33,0.17,0.193,53,74
"渡辺　貴洋",2013,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0,0
"明石　健志",2013,"Farm","H",191,166,0.295,1,0.41,0.384,11,10.99,0.52,0.333,0.353,144,189
"新垣　渚",2013,"Farm","H",5,4,0,0,0,0,60,0,0,0,0,1,4
"新崎　慎弥",2013,"Farm","H",23,20,0.3,0,0.3,0.318,0,4.35,0,0.286,0.267,21,22
"有馬　翔",2013,"Farm","H",1,0,0,0,0,0,0,0,0,0,0,0,0
"飯田　一弥",2013,"Farm","H",4,3,0,0,0,0,25,0,0,0,0,2,3
"飯田　優也",2013,"Farm","H",4,4,0,0,0,0,25,0,0,0,0,3,4
"五十嵐　亮太",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"伊藤　祐介",2013,"Farm","H",1,0,0,0,0,1,0,100,0,0,0.692,0,1
"猪本　健太郎",2013,"Farm","H",218,204,0.279,14,0.515,0.316,24.8,3.21,6.42,0.316,0.357,136,215
"今宮　健太",2013,"Farm","H",4,3,0.333,0,0.333,0.5,25,25,0,0.5,0.389,2,4
"岩嵜　翔",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"江川　智晃",2013,"Farm","H",51,44,0.364,4,0.75,0.431,13.7,11.76,7.84,0.353,0.493,34,51
"江尻　慎太郎",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"オセゲラ",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"大立　恭平",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"大隣　憲司",2013,"Farm","H",1,1,0,0,0,0,100,0,0,0,0,0,1
"大場　翔太",2013,"Farm","H",5,5,0.2,0,0.2,0.2,40,0,0,0.333,0.173,3,5
"甲藤　啓介",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"金澤　健人",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"金子　圭輔",2013,"Farm","H",45,37,0.189,0,0.189,0.302,15.6,8.89,0,0.233,0.239,30,43
"釜元　豪",2013,"Farm","H",129,121,0.306,2,0.421,0.339,18.6,3.1,1.55,0.368,0.333,95,127
"亀澤　恭平",2013,"Farm","H",239,210,0.31,1,0.386,0.364,11.3,5.86,0.42,0.352,0.333,182,228
"嘉弥真　新也",2013,"Farm","H",5,4,0,0,0,0.2,40,0,0,0,0.146,2,5
"川原　弘之",2013,"Farm","H",2,2,0,0,0,0,50,0,0,0,0,1,2
"城所　龍磨",2013,"Farm","H",137,113,0.265,1,0.345,0.346,18.2,10.95,0.73,0.319,0.308,91,133
"金　無英",2013,"Farm","H",2,2,0,0,0,0,100,0,0,0,0,0,2
"笹沼　明広",2013,"Farm","H",5,5,0.2,0,0.2,0.2,40,0,0,0.333,0.173,3,5
"柴田　亮輔",2013,"Farm","H",3,3,0.333,0,0.333,0.333,0,0,0,0.333,0.288,3,3
"清水　貴之",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"蕭　一傑",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"白根　尚貴",2013,"Farm","H",2,1,0,0,0,0.5,50,50,0,0,0.346,0,2
"鈴木　駿也",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"千賀　滉大",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"高田　知季",2013,"Farm","H",276,231,0.299,0,0.368,0.372,12.7,10.14,0,0.348,0.329,198,260
"高谷　裕亮",2013,"Farm","H",152,125,0.312,2,0.416,0.408,9.2,12.5,1.32,0.336,0.367,110,147
"拓也",2013,"Farm","H",6,5,0,0,0,0.167,16.7,16.67,0,0,0.115,4,6
"武田　翔太",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"巽　真悟",2013,"Farm","H",3,2,0,0,0,0,33.3,0,0,0,0,1,2
"田上　秀則",2013,"Farm","H",144,127,0.283,6,0.488,0.361,22.2,10.42,4.17,0.333,0.367,90,143
"塚田　正義",2013,"Farm","H",197,176,0.267,5,0.409,0.333,17.8,8.12,2.54,0.307,0.327,137,195
"寺原　隼人",2013,"Farm","H",1,0,0,0,0,1,0,100,0,0,0.692,0,1
"豊福　晃司",2013,"Farm","H",20,19,0.211,0,0.211,0.211,15,0,0,0.25,0.182,16,19
"中西　健太",2013,"Farm","H",376,313,0.323,9,0.476,0.417,16.2,13.83,2.39,0.374,0.391,246,368
"中原　恵司",2013,"Farm","H",198,171,0.216,4,0.333,0.311,20.2,11.11,2.02,0.258,0.29,128,195
"中村　晃",2013,"Farm","H",20,17,0.412,1,0.706,0.5,10,15,5,0.429,0.51,14,20
"二保　旭",2013,"Farm","H",8,4,0,0,0,0.333,12.5,25,0,0,0.231,3,6
"パディーヤ",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"バリオス",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"東浜　巨",2013,"Farm","H",3,3,0,0,0,0,100,0,0,0,0,0,3
"ファルケンボーグ",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"福田　秀平",2013,"Farm","H",113,93,0.355,2,0.548,0.45,16.8,15.04,1.77,0.425,0.434,73,111
"福元　淳史",2013,"Farm","H",291,264,0.314,0,0.367,0.357,9.6,4.12,0,0.35,0.321,237,283
"ペーニャ",2013,"Farm","H",74,65,0.308,7,0.662,0.392,25.7,9.46,9.46,0.333,0.445,39,74
"帆足　和幸",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"星野　大地",2013,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0,0
"細川　亨",2013,"Farm","H",3,3,0.333,0,0.333,0.333,0,0,0,0.333,0.288,3,3
"本多　雄一",2013,"Farm","H",18,16,0.375,0,0.375,0.412,5.6,5.56,0,0.4,0.346,15,17
"牧原　大成",2013,"Farm","H",300,284,0.296,5,0.423,0.313,7.3,2,1.67,0.307,0.319,257,291
"真砂　勇介",2013,"Farm","H",10,9,0,0,0,0.1,50,10,0,0,0.069,4,10
"松中　信彦",2013,"Farm","H",143,118,0.237,5,0.415,0.364,14,16.78,3.5,0.245,0.347,94,143
"宮崎　駿",2013,"Farm","H",1,1,0,0,0,0,0,0,0,0,0,1,1
