"Player_name","Year","Level","T","PA","AB","AVG","HR","SLG","OBP","Kpct","BBpct","BABIP","wOBA","BABIP_denom","wOBA_denom"
"二神　一人",2012,"Farm","T",20,18,0.222,0,0.278,0.222,30,0,0.333,0.218,12,18
"マートン",2012,"Farm","T",24,22,0.455,1,0.727,0.5,12.5,8.33,0.5,0.52,18,23
"松崎　伸吾",2012,"Farm","T",0,0,0,0,0,0,0,0,0,0,0,0
"松田　遼馬",2012,"Farm","T",8,8,0,0,0,0,50,0,0,0,4,8
"森田　一成",2012,"Farm","T",316,278,0.277,3,0.381,0.359,18.7,10.44,0.341,0.332,217,315
"横山　龍之介",2012,"Farm","T",0,0,0,0,0,0,0,0,0,0,0,0
"吉岡　興志",2012,"Farm","T",2,1,0,0,0,0.5,0,50,0,0.346,1,2
"林　威助",2012,"Farm","T",112,96,0.26,0,0.354,0.357,9.8,13.39,0.291,0.323,86,112
"若竹　竜士",2012,"Farm","T",0,0,0,0,0,0,0,0,0,0,0,0
"渡辺　亮",2012,"Farm","T",0,0,0,0,0,0,0,0,0,0,0,0
"安達　了一",2013,"Top","Bs",470,395,0.235,5,0.316,0.299,17,5.74,0.283,0.276,311,431
"李　大浩",2013,"Top","Bs",593,521,0.303,24,0.493,0.384,13.5,10.79,0.32,0.38,419,589
"井川　慶",2013,"Top","Bs",2,2,0.5,0,0.5,0.5,50,0,1,0.432,1,2
"糸井　嘉男",2013,"Top","Bs",601,524,0.3,17,0.468,0.384,15.5,10.98,0.336,0.374,417,600
"伊藤　光",2013,"Top","Bs",475,410,0.285,3,0.366,0.327,17.7,5.05,0.35,0.306,326,440
"海田　智行",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"金子　千尋",2013,"Top","Bs",9,8,0,0,0,0,55.6,0,0,0,3,8
"鴨志田　貴司",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"川端　崇義",2013,"Top","Bs",257,217,0.244,1,0.313,0.315,13.2,7,0.284,0.285,183,241
"岸田　護",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"桑原　謙太朗",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"小島　脩平",2013,"Top","Bs",22,22,0.045,0,0.091,0.045,36.4,0,0.071,0.061,14,22
"後藤　光尊",2013,"Top","Bs",271,255,0.243,3,0.314,0.281,15.1,4.06,0.278,0.262,212,269
"小松　聖",2013,"Top","Bs",1,1,0,0,0,0,100,0,0,0,0,1
"近藤　一樹",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"齋藤　俊雄",2013,"Top","Bs",23,21,0.095,0,0.095,0.095,43.5,0,0.182,0.082,11,21
"坂口　智隆",2013,"Top","Bs",440,383,0.23,3,0.313,0.309,10.9,10,0.254,0.282,334,430
"佐藤　達也",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"シュルツ",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"縞田　拓弥",2013,"Top","Bs",40,35,0.143,0,0.229,0.211,35,7.5,0.238,0.203,21,38
"駿太",2013,"Top","Bs",221,201,0.199,3,0.284,0.247,17.2,5.88,0.23,0.237,161,215
"高橋　信二",2013,"Top","Bs",99,96,0.219,1,0.313,0.242,18.2,2.02,0.26,0.245,77,99
"武田　健吾",2013,"Top","Bs",8,8,0.25,0,0.375,0.25,0,0,0.25,0.275,8,8
"竹原　直隆",2013,"Top","Bs",49,42,0.238,1,0.405,0.347,26.5,14.29,0.321,0.338,28,49
"辻　俊哉",2013,"Top","Bs",16,15,0.2,0,0.267,0.25,18.8,6.25,0.25,0.235,12,16
"堤　裕貴",2013,"Top","Bs",8,7,0.143,0,0.143,0.25,12.5,12.5,0.167,0.195,6,8
"Ｔ－岡田",2013,"Top","Bs",207,189,0.222,4,0.349,0.28,20.3,7.25,0.262,0.277,145,206
"ディクソン",2013,"Top","Bs",5,5,0,0,0,0,0,0,0,0,5,5
"東野　峻",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"戸田　亮",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"中村　一生",2013,"Top","Bs",37,34,0.265,0,0.353,0.324,37.8,8.11,0.45,0.305,20,37
"中山　慎也",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"西　勇輝",2013,"Top","Bs",4,4,0,0,0,0,75,0,0,0,1,4
"西川　拓喜",2013,"Top","Bs",1,1,0,0,0,0,100,0,0,0,0,1
"野中　信吾",2013,"Top","Bs",2,2,0,0,0,0,0,0,0,0,2,2
"バルディリス",2013,"Top","Bs",585,512,0.289,17,0.441,0.371,11.5,9.23,0.303,0.356,432,582
"原　拓也",2013,"Top","Bs",174,154,0.253,0,0.292,0.32,16.7,8.62,0.312,0.277,125,169
"比嘉　幹貴",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"平井　正史",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"平野　恵一",2013,"Top","Bs",238,217,0.313,0,0.369,0.361,10.9,6.3,0.356,0.324,191,233
"平野　佳寿",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"フェルナンデス",2013,"Top","Bs",85,80,0.188,1,0.25,0.235,15.3,4.71,0.212,0.219,66,85
"深江　真登",2013,"Top","Bs",55,45,0.2,0,0.244,0.265,30.9,5.45,0.321,0.234,28,49
"伏見　寅威",2013,"Top","Bs",30,28,0.25,1,0.393,0.276,16.7,3.33,0.273,0.29,22,29
"古川　秀一",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"マエストリ",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"前田　祐二",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"松葉　貴大",2013,"Top","Bs",4,4,0,0,0,0,100,0,0,0,0,4
"松本　幸大",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"馬原　孝浩",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"ミルズ",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"ミンチェ",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"三ツ俣　大樹",2013,"Top","Bs",14,10,0.1,0,0.2,0.308,28.6,21.43,0.167,0.262,6,13
"宮崎　祐樹",2013,"Top","Bs",146,121,0.223,1,0.273,0.331,26.7,13.01,0.317,0.281,82,142
"森本　将太",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"八木　智哉",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"山田　修義",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"山本　和作",2013,"Top","Bs",176,159,0.226,4,0.333,0.273,27.3,5.11,0.294,0.267,109,172
"吉野　誠",2013,"Top","Bs",0,0,0,0,0,0,0,0,0,0,0,0
"ロッティーノ",2013,"Top","Bs",111,97,0.206,4,0.381,0.297,16.2,9.91,0.211,0.302,76,111
"會澤　翼",2013,"Top","C",68,64,0.188,3,0.344,0.235,26.5,5.88,0.209,0.253,43,68
"赤松　真人",2013,"Top","C",60,54,0.204,0,0.241,0.232,15,1.67,0.244,0.212,45,56
"安部　友裕",2013,"Top","C",142,123,0.22,1,0.276,0.287,21.8,8.45,0.283,0.255,92,136
"天谷　宗一郎",2013,"Top","C",62,53,0.208,0,0.226,0.323,24.2,14.52,0.289,0.261,38,62
"石原　慶幸",2013,"Top","C",398,327,0.248,7,0.339,0.35,19.1,11.31,0.3,0.31,247,381
"磯村　嘉孝",2013,"Top","C",3,2,0,0,0,0.333,33.3,33.33,0,0.231,1,3
"今井　啓介",2013,"Top","C",5,4,0,0,0,0,40,0,0,0,2,4
"今村　猛",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"岩見　優輝",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"岩本　貴裕",2013,"Top","C",152,145,0.255,5,0.407,0.276,21.7,3.29,0.294,0.294,109,152
"上野　弘文",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"上本　崇司",2013,"Top","C",30,26,0.077,0,0.115,0.143,16.7,3.33,0.095,0.129,21,28
"梅津　智弘",2013,"Top","C",1,1,0,0,0,0,100,0,0,0,0,1
"エルドレッド",2013,"Top","C",260,235,0.247,13,0.46,0.315,28.1,7.69,0.3,0.336,150,259
"江草　仁貴",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"大竹　寛",2013,"Top","C",49,45,0.044,0,0.044,0.065,32.7,2.04,0.069,0.053,29,46
"小野　淳平",2013,"Top","C",2,2,0,0,0,0,100,0,0,0,0,2
"河内　貴哉",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"キラ",2013,"Top","C",265,224,0.259,14,0.478,0.362,24.5,13.58,0.297,0.365,148,265
"菊池　涼介",2013,"Top","C",633,538,0.247,11,0.374,0.297,19.1,6,0.297,0.295,411,583
"菊地原　毅",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"木村　昇吾",2013,"Top","C",133,114,0.325,1,0.36,0.389,13.5,9.02,0.379,0.333,95,126
"倉　義和",2013,"Top","C",75,64,0.234,0,0.297,0.319,18.7,8,0.3,0.283,50,72
"栗原　健太",2013,"Top","C",69,59,0.203,0,0.22,0.319,17.4,14.49,0.255,0.258,47,69
"小窪　哲也",2013,"Top","C",121,110,0.264,3,0.409,0.325,11.6,6.61,0.28,0.323,93,120
"篠田　純平",2013,"Top","C",1,1,0,0,0,0,0,0,0,0,1,1
"下水流　昂",2013,"Top","C",5,5,0.4,0,0.4,0.4,20,0,0.5,0.346,4,5
"白濱　裕太",2013,"Top","C",5,4,0,0,0,0,20,0,0,0,3,4
"鈴木　誠也",2013,"Top","C",14,12,0.083,0,0.083,0.214,7.1,7.14,0.091,0.163,11,14
"鈴木　将光",2013,"Top","C",9,8,0.125,0,0.125,0.125,22.2,0,0.167,0.108,6,8
"ソコロビッチ",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"梵　英心",2013,"Top","C",427,359,0.304,6,0.429,0.371,13.6,8.9,0.344,0.353,299,404
"武内　久士",2013,"Top","C",4,4,0.25,0,0.25,0.25,75,0,1,0.216,1,4
"堂林　翔太",2013,"Top","C",410,364,0.217,6,0.305,0.294,23.4,8.05,0.278,0.272,263,405
"戸田　隆矢",2013,"Top","C",1,1,0,0,0,0,100,0,0,0,0,1
"永川　勝浩",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"中崎　翔太",2013,"Top","C",14,11,0,0,0,0,57.1,0,0,0,3,11
"中田　廉",2013,"Top","C",1,1,1,0,2,1,0,0,1,1.334,1,1
"中東　直己",2013,"Top","C",87,77,0.273,1,0.351,0.333,14.9,8.05,0.317,0.3,63,83
"中村　恭平",2013,"Top","C",14,14,0.071,0,0.071,0.071,35.7,0,0.111,0.062,9,14
"ニック",2013,"Top","C",40,39,0.154,1,0.231,0.175,35,2.5,0.208,0.177,24,40
"野村　祐輔",2013,"Top","C",53,40,0.15,1,0.25,0.186,34,3.77,0.227,0.192,22,43
"バリントン",2013,"Top","C",59,54,0.093,0,0.093,0.109,39,1.69,0.161,0.091,31,55
"久本　祐一",2013,"Top","C",12,11,0.091,0,0.091,0.091,50,0,0.2,0.079,5,11
"廣瀬　純",2013,"Top","C",334,274,0.27,9,0.405,0.379,15.3,12.87,0.297,0.347,219,329
"福井　優也",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"前田　健太",2013,"Top","C",62,56,0.179,0,0.25,0.193,37.1,1.61,0.303,0.195,33,57
"前田　智徳",2013,"Top","C",12,11,0.364,0,0.364,0.417,16.7,0,0.444,0.349,9,12
"松山　竜平",2013,"Top","C",389,372,0.282,10,0.43,0.302,12.6,2.83,0.3,0.317,317,388
"丸　佳浩",2013,"Top","C",601,506,0.273,14,0.425,0.376,17.1,14.14,0.316,0.352,393,591
"ミコライオ",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"迎　祐一郎",2013,"Top","C",67,60,0.217,0,0.3,0.262,17.9,5.97,0.265,0.25,49,65
"横山　竜士",2013,"Top","C",0,0,0,0,0,0,0,0,0,0,0,0
"ルイス",2013,"Top","C",300,265,0.268,4,0.385,0.35,24.3,10.33,0.354,0.329,189,300
"赤田　龍一郎",2013,"Top","D",1,1,0,0,0,0,100,0,0,0,0,1
"浅尾　拓也",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"朝倉　健太",2013,"Top","D",2,2,0,0,0,0,0,0,0,0,2,2
"荒木　雅博",2013,"Top","D",384,338,0.222,0,0.249,0.276,8.6,6.51,0.244,0.237,307,365
"井藤　真吾",2013,"Top","D",4,4,0,0,0,0,0,0,0,0,4,4
"井上　公志",2013,"Top","D",1,1,1,0,1,1,0,0,1,0.865,1,1
"井端　弘和",2013,"Top","D",376,326,0.236,1,0.273,0.323,13.6,10.11,0.277,0.275,274,368
"岩崎　恭平",2013,"Top","D",57,49,0.286,1,0.347,0.352,17.5,8.77,0.342,0.311,38,54
"岩瀬　仁紀",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"岩田　慎司",2013,"Top","D",4,3,0,0,0,0.25,50,25,0,0.173,1,4
"大島　洋平",2013,"Top","D",555,499,0.248,3,0.311,0.306,12.4,6.67,0.281,0.276,430,544
"大野　雄大",2013,"Top","D",46,43,0.047,0,0.07,0.047,54.3,0,0.111,0.051,18,43
"岡田　俊哉",2013,"Top","D",11,9,0,0,0,0.1,27.3,9.09,0,0.069,6,10
"小川　龍也",2013,"Top","D",1,1,0,0,0,0,0,0,0,0,1,1
"小熊　凌祐",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"小田　幸平",2013,"Top","D",40,37,0.135,1,0.216,0.2,17.5,7.5,0.138,0.177,29,39
"カブレラ",2013,"Top","D",38,34,0.029,0,0.029,0.108,76.3,7.89,0.2,0.079,5,37
"川上　憲伸",2013,"Top","D",9,8,0,0,0,0.111,66.7,11.11,0,0.077,2,9
"川崎　貴弘",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"クラーク",2013,"Top","D",467,407,0.238,25,0.457,0.328,27.8,10.49,0.281,0.341,256,466
"小林　正人",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"清水　昭信",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"鈴木　義広",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"高橋　聡文",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"高橋　周平",2013,"Top","D",212,197,0.249,5,0.401,0.29,16,5.19,0.277,0.3,159,208
"田島　慎二",2013,"Top","D",10,10,0,0,0,0,90,0,0,0,1,10
"田中　大輔",2013,"Top","D",27,25,0.28,1,0.48,0.296,25.9,0,0.333,0.33,18,27
"谷　哲也",2013,"Top","D",26,21,0.095,0,0.19,0.095,34.6,0,0.167,0.127,12,21
"谷繁　元信",2013,"Top","D",438,379,0.216,6,0.296,0.306,16,10.5,0.248,0.272,306,430
"辻　孟彦",2013,"Top","D",1,1,0,0,0,0,100,0,0,0,0,1
"堂上　剛裕",2013,"Top","D",52,41,0.195,1,0.366,0.365,23.1,17.31,0.25,0.339,28,52
"堂上　直倫",2013,"Top","D",170,152,0.171,1,0.217,0.204,8.8,3.53,0.18,0.187,139,162
"中田　賢一",2013,"Top","D",26,24,0.25,0,0.292,0.28,30.8,3.85,0.375,0.254,16,25
"中田　亮二",2013,"Top","D",25,21,0.238,0,0.286,0.333,8,12,0.263,0.286,19,24
"西川　健太郎",2013,"Top","D",14,13,0.077,0,0.077,0.077,42.9,0,0.143,0.067,7,13
"野本　圭",2013,"Top","D",19,18,0.167,0,0.167,0.167,36.8,0,0.273,0.144,11,18
"平田　良介",2013,"Top","D",414,367,0.289,15,0.488,0.366,13,9.9,0.304,0.372,299,412
"ブラッドリー",2013,"Top","D",11,10,0.2,0,0.3,0.273,45.5,9.09,0.4,0.263,5,11
"福田　永将",2013,"Top","D",7,7,0.286,0,0.286,0.286,28.6,0,0.4,0.247,5,7
"福谷　浩司",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"藤井　淳志",2013,"Top","D",259,238,0.303,6,0.42,0.342,20.5,5.41,0.363,0.331,182,256
"マドリガル",2013,"Top","D",2,2,0,0,0,0,100,0,0,0,0,2
"前田　章宏",2013,"Top","D",5,5,0.2,0,0.2,0.2,60,0,0.5,0.173,2,5
"松井　雅人",2013,"Top","D",72,63,0.143,0,0.175,0.217,20.8,8.33,0.188,0.187,48,69
"松井　佑介",2013,"Top","D",91,81,0.173,1,0.247,0.198,17.6,2.2,0.197,0.196,66,86
"三瀬　幸司",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"武藤　祐太",2013,"Top","D",2,2,0,0,0,0,0,0,0,0,2,2
"森越　祐人",2013,"Top","D",10,8,0.125,0,0.125,0.125,50,0,0.333,0.108,3,8
"森野　将彦",2013,"Top","D",457,399,0.286,16,0.461,0.369,13.3,11.82,0.302,0.364,324,455
"矢地　健人",2013,"Top","D",0,0,0,0,0,0,0,0,0,0,0,0
"柳田　殖生",2013,"Top","D",32,32,0.219,0,0.25,0.219,25,0,0.292,0.204,24,32
"山井　大介",2013,"Top","D",30,27,0.111,0,0.111,0.111,46.7,0,0.231,0.096,13,27
"山内　壮馬",2013,"Top","D",15,11,0.091,1,0.364,0.231,46.7,13.33,0,0.265,3,13
"山崎　武司",2013,"Top","D",71,62,0.21,0,0.258,0.31,15.5,7.04,0.255,0.267,51,71
"山本昌",2013,"Top","D",22,14,0.071,0,0.071,0.278,31.8,18.18,0.143,0.202,7,18
"雄太",2013,"Top","D",4,3,0.333,0,0.333,0.333,0,0,0.333,0.288,3,3
"吉川　大幾",2013,"Top","D",15,12,0.25,0,0.25,0.25,33.3,0,0.429,0.216,7,12
"吉見　一起",2013,"Top","D",14,13,0.077,0,0.077,0.077,35.7,0,0.125,0.067,8,13
"ルナ",2013,"Top","D",356,329,0.35,9,0.52,0.399,16,7.3,0.403,0.398,263,354
"和田　一浩",2013,"Top","D",581,495,0.275,18,0.434,0.37,10.8,13.25,0.28,0.353,421,580
"赤堀　大智",2013,"Top","DB",8,7,0.143,0,0.286,0.125,25,0,0.167,0.167,6,8
"安部　建輝",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"荒波　翔",2013,"Top","DB",490,445,0.258,2,0.337,0.317,19.6,7.55,0.324,0.291,349,484
"石川　雄洋",2013,"Top","DB",523,459,0.275,5,0.351,0.357,14.5,9.75,0.32,0.319,378,518
"井手　正太郎",2013,"Top","DB",99,87,0.31,0,0.356,0.357,11.1,7.07,0.342,0.314,79,98
"井納　翔一",2013,"Top","DB",25,23,0.217,0,0.261,0.217,44,0,0.417,0.208,12,23
"内村　賢介",2013,"Top","DB",269,223,0.206,0,0.229,0.275,16,7.43,0.253,0.232,182,247
"大田　阿斗里",2013,"Top","DB",1,1,0,0,0,0,100,0,0,0,0,1
"大原　慎司",2013,"Top","DB",1,1,0,0,0,0,100,0,0,0,0,1
"長田　秀一郎",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"加賀　繁",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"加賀美　希昇",2013,"Top","DB",10,10,0.3,0,0.3,0.3,30,0,0.429,0.259,7,10
"梶谷　隆幸",2013,"Top","DB",287,254,0.346,16,0.634,0.413,20.9,9.41,0.404,0.447,178,282
"神内　靖",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"菊地　和正",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"金城　龍彦",2013,"Top","DB",334,306,0.291,6,0.395,0.343,12,5.09,0.318,0.324,261,330
"国吉　佑樹",2013,"Top","DB",7,6,0.167,0,0.167,0.167,42.9,0,0.333,0.144,3,6
"黒羽根　利規",2013,"Top","DB",68,60,0.267,2,0.383,0.333,23.5,7.35,0.333,0.317,42,66
"桑原　将志",2013,"Top","DB",6,6,0,0,0,0,50,0,0,0,3,6
"コーコラン",2013,"Top","DB",11,11,0.091,0,0.091,0.091,45.5,0,0.167,0.079,6,11
"小池　正晃",2013,"Top","DB",30,27,0.222,2,0.444,0.222,20,0,0.211,0.281,19,27
"小杉　陽太",2013,"Top","DB",10,10,0,0,0,0,70,0,0,0,3,10
"後藤　武敏",2013,"Top","DB",101,88,0.284,6,0.557,0.37,18.8,8.91,0.302,0.401,63,100
"小林　寛",2013,"Top","DB",13,12,0,0,0,0,76.9,0,0,0,2,12
"小林　太志",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"佐藤　祥万",2013,"Top","DB",1,1,0,0,0,0,0,0,0,0,1,1
"下園　辰哉",2013,"Top","DB",45,41,0.146,0,0.146,0.222,22.2,8.89,0.194,0.177,31,45
"白崎　浩之",2013,"Top","DB",60,52,0.212,0,0.231,0.268,18.3,6.67,0.268,0.228,41,56
"須田　幸太",2013,"Top","DB",26,23,0.13,0,0.13,0.13,53.8,0,0.333,0.113,9,23
"鄭　凱文",2013,"Top","DB",4,4,0,0,0,0,25,0,0,0,3,4
"ソーサ",2013,"Top","DB",2,2,0,0,0,0,50,0,0,0,1,2
"ソト",2013,"Top","DB",10,8,0.125,0,0.125,0.125,50,0,0.333,0.108,3,8
"高崎　健太郎",2013,"Top","DB",17,14,0.143,0,0.143,0.143,29.4,0,0.222,0.124,9,14
"高城　俊人",2013,"Top","DB",124,110,0.136,0,0.173,0.188,33.9,4.84,0.221,0.169,68,117
"田中　健二朗",2013,"Top","DB",1,1,0,0,0,0,100,0,0,0,0,1
"多村　仁志",2013,"Top","DB",277,238,0.261,12,0.466,0.354,19.5,11.91,0.286,0.358,175,277
"土屋　健二",2013,"Top","DB",1,1,0,0,0,0,0,0,0,0,1,1
"筒香　嘉智",2013,"Top","DB",56,51,0.216,1,0.294,0.286,23.2,5.36,0.27,0.263,37,56
"鶴岡　一成",2013,"Top","DB",318,280,0.25,3,0.346,0.312,15.7,8.18,0.29,0.29,231,308
"冨田　康祐",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"中村　紀洋",2013,"Top","DB",473,431,0.281,14,0.427,0.334,14,6.77,0.301,0.331,356,472
"西森　将司",2013,"Top","DB",5,5,0.2,0,0.2,0.2,20,0,0.25,0.173,4,5
"林　昌範",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"ブランコ",2013,"Top","DB",558,483,0.333,41,0.634,0.416,21.1,11.11,0.366,0.442,328,552
"福田　岳洋",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"藤井　秀悟",2013,"Top","DB",37,30,0.067,0,0.067,0.125,32.4,2.7,0.111,0.098,18,32
"藤江　均",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"松本　啓二朗",2013,"Top","DB",166,154,0.247,4,0.357,0.266,20.5,2.41,0.293,0.27,116,158
"三浦　大輔",2013,"Top","DB",53,49,0.143,0,0.184,0.143,37.7,0,0.241,0.143,29,49
"三嶋　一輝",2013,"Top","DB",37,30,0.133,0,0.133,0.161,35.1,2.7,0.235,0.134,17,31
"宮崎　敏郎",2013,"Top","DB",58,52,0.25,2,0.404,0.31,19,3.45,0.275,0.313,40,58
"モーガン",2013,"Top","DB",424,371,0.294,11,0.434,0.361,19.1,6.37,0.349,0.35,281,413
"森本　稀哲",2013,"Top","DB",5,5,0,0,0,0,20,0,0,0,4,5
"山口　俊",2013,"Top","DB",3,3,0,0,0,0,66.7,0,0,0,1,3
"山崎　憲晴",2013,"Top","DB",279,237,0.249,3,0.35,0.299,19,4.66,0.309,0.289,181,254
"吉川　輝昭",2013,"Top","DB",0,0,0,0,0,0,0,0,0,0,0,0
"ラミレス",2013,"Top","DB",139,130,0.185,2,0.231,0.23,14.4,5.76,0.202,0.206,109,139
"渡辺　直人",2013,"Top","DB",15,14,0.143,0,0.143,0.2,33.3,6.67,0.222,0.161,9,15
"青山　浩二",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"阿部　俊人",2013,"Top","E",46,38,0.211,0,0.263,0.25,15.2,4.35,0.258,0.231,31,40
"伊志嶺　忠",2013,"Top","E",35,32,0.125,1,0.219,0.118,22.9,0,0.12,0.137,25,34
"岩崎　達郎",2013,"Top","E",112,101,0.218,0,0.267,0.252,16.1,4.46,0.262,0.232,84,107
"上園　啓史",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"榎本　葵",2013,"Top","E",11,11,0.091,0,0.182,0.091,45.5,0,0.167,0.121,6,11
"岡島　豪郎",2013,"Top","E",264,226,0.323,1,0.385,0.405,11.7,10.23,0.371,0.353,194,256
"小山　桂司",2013,"Top","E",8,6,0.167,0,0.167,0.375,25,25,0.25,0.281,4,8
"片山　博視",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"加藤　大輔",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"金刃　憲人",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"釜田　佳直",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"辛島　航",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"川井　貴志",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"菊池　保則",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"銀次",2013,"Top","E",525,482,0.317,4,0.405,0.365,8.4,6.86,0.34,0.337,438,522
"小斉　祐輔",2013,"Top","E",47,46,0.239,1,0.37,0.255,14.9,2.13,0.263,0.273,38,47
"小山　伸一郎",2013,"Top","E",1,0,0,0,0,0,0,0,0,0,0,0
"斎藤　隆",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"ジョーンズ",2013,"Top","E",604,478,0.243,26,0.454,0.391,27.2,17.38,0.306,0.373,294,603
"嶋　基宏",2013,"Top","E",507,447,0.257,4,0.318,0.318,18.1,7.69,0.314,0.283,354,489
"島内　宏明",2013,"Top","E",329,299,0.284,6,0.391,0.326,13.4,6.38,0.311,0.312,254,325
"ダックワース",2013,"Top","E",2,2,0,0,0,0,0,0,0,0,2,2
"高須　洋介",2013,"Top","E",55,50,0.16,0,0.18,0.189,10.9,3.64,0.178,0.166,45,53
"高堀　和也",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"田中　将大",2013,"Top","E",9,6,0.167,0,0.333,0.167,22.2,0,0.25,0.222,4,6
"土屋　朋弘",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"鉄平",2013,"Top","E",168,146,0.24,1,0.322,0.311,13.1,8.93,0.276,0.283,123,160
"戸村　健次",2013,"Top","E",5,4,0,0,0,0,60,0,0,0,1,4
"永井　怜",2013,"Top","E",3,3,0,0,0,0,100,0,0,0,0,3
"中川　大志",2013,"Top","E",2,2,0,0,0,0,50,0,0,0,1,2
"仲澤　広基",2013,"Top","E",8,8,0.25,0,0.25,0.25,12.5,0,0.286,0.216,7,8
"中島　俊哉",2013,"Top","E",90,82,0.232,1,0.317,0.284,8.9,6.67,0.247,0.269,73,88
"西田　哲朗",2013,"Top","E",52,48,0.167,0,0.188,0.2,26.9,3.85,0.235,0.175,34,50
"則本　昂大",2013,"Top","E",8,7,0,0,0,0.125,75,12.5,0,0.086,1,8
"ハウザー",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"長谷部　康平",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
"聖澤　諒",2013,"Top","E",491,433,0.284,2,0.356,0.357,20.4,8.96,0.366,0.32,331,482
"福山　博之",2013,"Top","E",0,0,0,0,0,0,0,0,0,0,0,0
